index,date,federal_state_id,federal_state_name,professional_area_ID,professional_area,number_of_unemployed,number_of_job _seekers,reported_open_positions,reported_open_positions_moving_annual_total
1908,15/01/2019,,Hamburg,6112,Berufe im Vertrieb (außer IKT),570,909,155,523
1909,15/01/2019,,Hamburg,61122,Vertrieb (außer IKT) - Fachkraft,138,232,49,179
1910,15/01/2019,,Hamburg,61123,Vertrieb (außer IKT) - Spezialist,227,346,51,204
1911,15/01/2019,,Hamburg,61124,Vertrieb (außer IKT) - Experte,205,331,55,140
1912,15/01/2019,,Hamburg,6114,Kaufleute im Automatenservice,7,7,- ,- 
1913,15/01/2019,,Hamburg,61142,Kaufleute Automatenservice - Fachkraft,7,7,- ,- 
1914,15/01/2019,,Hamburg,6116,Berufe im Verleih (außer Geld u. Pfand),8,11,3,7
1915,15/01/2019,,Hamburg,61162,Verleih (außer Geld u. Pfand) -Fachkraft,8,11,3,7
1916,15/01/2019,,Hamburg,6119,Führung - Einkauf und Vertrieb,188,283,7,43
1917,15/01/2019,,Hamburg,61194,Führung - Einkauf und Vertrieb,188,283,7,43
1918,15/01/2019,,Hamburg,612,Handel,312,537,103,343
1919,15/01/2019,,Hamburg,6120,Kaufleute im Handel (o.S.),16,32,4,6
1920,15/01/2019,,Hamburg,61203,Kaufleute im Handel (o.S.) - Spezialist,13,27,3,3
1921,15/01/2019,,Hamburg,61204,Kaufleute im Handel (o.S.) - Experte,3,5,* ,3
1922,15/01/2019,,Hamburg,6121,Kaufleute im Groß- und Außenhandel,280,477,93,317
1923,15/01/2019,,Hamburg,61212,"Kaufleute Groß-, Außenhandel - Fachkraft",277,472,93,316
1924,15/01/2019,,Hamburg,61213,"Kaufleute Groß-, Außenhandel -Spezialist",3,5,- ,* 
1925,15/01/2019,,Hamburg,6128,Kaufleute im Handel (s.s.T.),13,21,5,19
1926,15/01/2019,,Hamburg,61282,Kaufleute im Handel (s.s.T) - Fachkraft,9,17,5,18
1927,15/01/2019,,Hamburg,61283,Kaufleute im Handel (s.s.T) - Spezialist,4,4,- ,* 
1928,15/01/2019,,Hamburg,6129,Führung - Handel,3,7,* ,* 
1929,15/01/2019,,Hamburg,61294,Führung - Handel,3,7,* ,* 
1930,15/01/2019,,Hamburg,613,"Immobilienwirtschaft,Facility-Management",216,339,70,227
1931,15/01/2019,,Hamburg,6131,"Berufe Immobilienvermarktung,-verwaltung",198,313,64,205
1932,15/01/2019,,Hamburg,61312,"Immobilienvermarktung,-verwal.-Fachkraft",120,191,54,176
1933,15/01/2019,,Hamburg,61313,"Immobilienvermarktung,verwal.-Spezialist",73,115,10,24
1934,15/01/2019,,Hamburg,61314,"Immobilienvermarktung,-verwal.-Experte",5,7,- ,5
1935,15/01/2019,,Hamburg,6132,Berufe im Facility-Management,17,24,6,21
1936,15/01/2019,,Hamburg,61323,Facility-Management - Spezialist,17,24,6,21
1937,15/01/2019,,Hamburg,62,Verkaufsberufe,"2,286","4,257","1,279","3,571"
1938,15/01/2019,,Hamburg,621,Verkauf (ohne Produktspezialisierung),"1,658","3,137",884,"2,641"
1939,15/01/2019,,Hamburg,6210,Berufe im Verkauf (ohne Produktspezial.),"1,087","2,123",674,"1,995"
1940,15/01/2019,,Hamburg,62102,Verkauf (ohne Produktspezial.)-Fachkraft,"1,085","2,119",674,"1,975"
1941,15/01/2019,,Hamburg,6211,"Kassierer/innen, Kartenverkäufer/innen",379,672,44,294
1942,15/01/2019,,Hamburg,62112,"Kassierer, Kartenverkäufer - Fachkraft",379,672,44,294
1943,15/01/2019,,Hamburg,6212,"Verkaufsstand-, Marktverkäufer/innen",7,14,- ,* 
1944,15/01/2019,,Hamburg,62122,"Verkaufsstand-,Marktverkäufer -Fachkraft",7,14,- ,* 
1945,15/01/2019,,Hamburg,6218,Berufe im Verkauf (o. Produktspez.)(ssT),43,84,24,66
1946,15/01/2019,,Hamburg,62182,Verkauf (o. Produktspez) (ssT)-Fachkraft,9,14,- ,3
1947,15/01/2019,,Hamburg,62183,Verkauf (o. Produktspez)(ssT)-Spezialist,34,70,24,63
1948,15/01/2019,,Hamburg,6219,Aufsicht und Führung - Verkauf,142,244,142,285
1949,15/01/2019,,Hamburg,62193,Aufsicht - Verkauf,5,13,3,10
1950,15/01/2019,,Hamburg,62194,Führung - Verkauf,137,231,139,275
1951,15/01/2019,,Hamburg,622,"Verkauf Bekleid.,Elektro,KFZ,Hartwaren",340,554,200,492
1952,15/01/2019,,Hamburg,6221,"Berufe im Verkauf (Bekleid.,Leder,Sport)",108,184,66,155
1953,15/01/2019,,Hamburg,62212,"Verkauf (Bekleid.,Leder,Sport)-Fachkraft",108,184,66,155
1954,15/01/2019,,Hamburg,6222,"Berufe im Verkauf (Schmuck, Uhren)",18,24,10,23
1955,15/01/2019,,Hamburg,62222,"Verkauf (Schmuck, Uhren) - Fachkraft",18,24,10,23
1956,15/01/2019,,Hamburg,6223,"Berufe im Verkauf (Büro, Geschenk,Spiel)",8,16,* ,9
1957,15/01/2019,,Hamburg,62232,"Verkauf (Büro,Geschenk,Spiel)-Fachkraft",8,16,* ,9
1958,15/01/2019,,Hamburg,6224,"Berufe im Verkauf (Elektro,Haushaltsw.)",34,50,9,27
1959,15/01/2019,,Hamburg,62242,"Verkauf (Elektro-,Hauswaltsw.)-Fachkraft",34,50,9,27
1960,15/01/2019,,Hamburg,6225,"Berufe im Verkauf (Möbel, Einrichtung)",15,30,8,19
1961,15/01/2019,,Hamburg,62252,"Verkauf (Möbel, Einrichtung)-Fachkraft",15,30,8,19
1962,15/01/2019,,Hamburg,6226,"Berufe im Verkauf (Garten, Heimwerk.)",33,51,52,114
1963,15/01/2019,,Hamburg,62262,"Verkauf (Garten,Heimwerk,Tier)-Fachkraft",33,51,52,114
1964,15/01/2019,,Hamburg,6227,"Berufe im Verkauf (KFZ, Zweirad,Zubehör)",99,166,41,121
1965,15/01/2019,,Hamburg,62272,"Verkauf (KFZ, Zweirad,Zubehör)-Fachkraft",99,166,41,121
1966,15/01/2019,,Hamburg,6228,Berufe im Verkauf (ssT),25,33,13,24
1967,15/01/2019,,Hamburg,62282,Verkauf (ssT) - Fachkraft,25,33,13,24
1968,15/01/2019,,Hamburg,623,Verkauf von Lebensmitteln,193,375,172,387
1969,15/01/2019,,Hamburg,6230,Berufe im Verkauf von Lebensmitteln (oS),58,108,35,123
1970,15/01/2019,,Hamburg,62302,Verkauf Lebensmittel (o.S.) - Fachkraft,58,108,35,123
1971,15/01/2019,,Hamburg,6231,"Berufe Verkauf Back-, Konditoreiwaren",107,202,75,139
1972,15/01/2019,,Hamburg,62312,"Verkauf Back-,Konditoreiwaren-Fachkraft",107,202,75,139
1973,15/01/2019,,Hamburg,6232,Berufe im Verkauf von Fleischwaren,13,35,30,98
1974,15/01/2019,,Hamburg,62322,Verkauf von Fleischwaren - Fachkraft,13,35,30,98
1975,15/01/2019,,Hamburg,6238,Berufe Verkauf von Lebensmitteln (s.s.T),15,30,32,27
1976,15/01/2019,,Hamburg,62382,Verkauf Lebensmittel (s.s.T.)-Fachkraft,15,30,32,27
1977,15/01/2019,,Hamburg,624,"Verkauf drog.apotheken.Waren,Medizinbed.",63,136,22,45
1978,15/01/2019,,Hamburg,6241,"Verkauf drogerie-,apothekenübliche Waren",57,126,14,31
1979,15/01/2019,,Hamburg,62412,Verkauf drog.apotheken.Waren-Fachkraft,57,126,14,31
1980,15/01/2019,,Hamburg,6242,"Berufe Verkauf Sanitäts-, Medizinbedarf",6,10,8,14
1981,15/01/2019,,Hamburg,62422,"Verkauf Sanitäts,Medizinbedarf-Fachkraft",6,10,8,14
1982,15/01/2019,,Hamburg,625,"Buch-Kunst-Antiquitäten-,Musikfachhandel",32,55,* ,6
1983,15/01/2019,,Hamburg,6251,Berufe im Buchhandel,23,38,- ,6
1984,15/01/2019,,Hamburg,62512,Buchhandel - Fachkraft,23,38,- ,6
1985,15/01/2019,,Hamburg,6252,Berufe im Kunst- und Antiquitätenhandel,3,7,* ,- 
1986,15/01/2019,,Hamburg,62522,"Kunst-, Antiquitätenhandel - Fachkraft",3,7,* ,- 
1987,15/01/2019,,Hamburg,6253,Berufe im Musikfachhandel,6,10,- ,- 
1988,15/01/2019,,Hamburg,62532,Musikfachhandel - Fachkraft,6,10,- ,- 
1989,15/01/2019,,Hamburg,63,"Tourismus-, Hotel- und Gaststättenberufe","2,106","3,732",818,"2,011"
1990,15/01/2019,,Hamburg,631,Tourismus und Sport,178,280,83,220
1991,15/01/2019,,Hamburg,6311,Tourismuskaufleute,91,152,76,199
1992,15/01/2019,,Hamburg,63112,Tourismuskaufleute - Fachkraft,62,111,76,193
1993,15/01/2019,,Hamburg,63113,Tourismuskaufleute - Spezialist,6,8,- ,3
1994,15/01/2019,,Hamburg,63114,Tourismuskaufleute - Experte,23,33,- ,3
1995,15/01/2019,,Hamburg,6312,"Sport-, Fitnesskaufleute, Sportmanager",57,88,* ,9
1996,15/01/2019,,Hamburg,63122,"Sport-,Fitnesskaufl.Sportmanag-Fachkraft",39,62,- ,4
1997,15/01/2019,,Hamburg,63124,"Sport-,Fitnesskaufl.Sportmanag-Experte",17,24,* ,5
1998,15/01/2019,,Hamburg,6313,"Animateur/innen, Gästebetreuer/innen",11,14,3,6
1999,15/01/2019,,Hamburg,63132,Animateure und Gästebetreuer - Fachkraft,11,14,3,6
2000,15/01/2019,,Hamburg,6314,"Reiseleiter/innen, Fremdenführer/innen",15,20,* ,3
2001,15/01/2019,,Hamburg,63142,"Reiseleiter, Fremdenführer - Fachkraft",10,11,* ,- 
2002,15/01/2019,,Hamburg,63143,"Reiseleiter, Fremdenführer - Spezialist",5,9,- ,3
2003,15/01/2019,,Hamburg,6319,Führung - Tourismus und Sport,4,6,* ,3
2004,15/01/2019,,Hamburg,63194,Führung - Tourismus und Sport,4,6,* ,3
2005,15/01/2019,,Hamburg,632,Hotellerie,655,"1,129",221,732
2006,15/01/2019,,Hamburg,6321,Hotelkaufleute,21,26,15,77
2007,15/01/2019,,Hamburg,63212,Hotelkaufleute - Fachkraft,15,18,11,46
2008,15/01/2019,,Hamburg,63213,Hotelkaufleute - Spezialist,6,8,4,31
2009,15/01/2019,,Hamburg,6322,Berufe im Hotelservice,562,975,181,610
2010,15/01/2019,,Hamburg,63222,Hotelservice - Fachkraft,562,975,181,610
2011,15/01/2019,,Hamburg,6329,Aufsicht und Führung - Hotellerie,72,128,25,45
2012,15/01/2019,,Hamburg,63293,Aufsicht - Hotellerie,31,66,24,39
2013,15/01/2019,,Hamburg,63294,Führung - Hotellerie,41,62,* ,6
2014,15/01/2019,,Hamburg,633,Gastronomie,"1,082","2,007",503,"1,008"
2015,15/01/2019,,Hamburg,6330,Berufe im Gastronomieservice (o.S.),806,"1,552",376,766
2016,15/01/2019,,Hamburg,63302,Gastronomieservice (o.S.) - Fachkraft,797,"1,530",367,754
2017,15/01/2019,,Hamburg,63303,Gastronomieservice (o.S.) - Spezialist,9,22,9,12
2018,15/01/2019,,Hamburg,6331,Berufe in der Systemgastronomie,54,92,49,76
2019,15/01/2019,,Hamburg,63312,Systemgastronomie - Fachkraft,53,91,49,76
2020,15/01/2019,,Hamburg,6332,Barkeeper/innen,106,181,60,110
2021,15/01/2019,,Hamburg,63322,Barkeeper/innen - Fachkraft,106,181,60,110
2022,15/01/2019,,Hamburg,6338,Berufe in der Gastronomie (s.s.T.),23,39,9,27
2023,15/01/2019,,Hamburg,63382,Gastronomie (s.s.T.) - Fachkraft,19,30,9,27
2024,15/01/2019,,Hamburg,63383,Gastronomie (s.s.T.) - Spezialist,4,9,- ,- 
2025,15/01/2019,,Hamburg,6339,Aufsicht und Führung - Gastronomie,93,143,9,29
2026,15/01/2019,,Hamburg,63393,Aufsicht - Gastronomie,16,20,* ,5
2027,15/01/2019,,Hamburg,63394,Führung - Gastronomie,77,123,7,24
2028,15/01/2019,,Hamburg,634,"Veranstaltungsservice, -management",191,316,11,51
2029,15/01/2019,,Hamburg,6340,"Berufe im Veranstaltungsservice,-manag.",191,316,11,51
2030,15/01/2019,,Hamburg,63402,"Veranstaltungsservice,-manag. -Fachkraft",44,83,9,33
2031,15/01/2019,,Hamburg,63403,"Veranstaltungsservice,-manag.-Spezialist",94,161,* ,16
2032,15/01/2019,,Hamburg,63404,"Veranstaltungsservice,-manag. - Experte",53,72,- ,* 
2033,15/01/2019,,Hamburg,71,"Berufe Unternehmensführung,-organisation","4,233","7,036",881,"3,563"
2034,15/01/2019,,Hamburg,711,Geschäftsführung und Vorstand,248,344,4,6
2035,15/01/2019,,Hamburg,7110,Geschäftsführer/innen und Vorstände,248,344,4,6
2036,15/01/2019,,Hamburg,71104,Geschäftsführer und Vorstände - Experte,248,344,4,6
2037,15/01/2019,,Hamburg,713,Unternehmensorganisation und -strategie,909,"1,409",178,706
2038,15/01/2019,,Hamburg,7130,"Berufe kaufm.,techn.Betriebswirtsch.(oS)",204,338,105,456
2039,15/01/2019,,Hamburg,71302,"Kaufm.,techn.Betriebswirt.(oS)-Fachkraft",79,139,48,149
2040,15/01/2019,,Hamburg,71303,"Kaufm.,tech.Betriebswirt.(oS)-Spezialist",64,103,26,120
2041,15/01/2019,,Hamburg,71304,"Kaufm.,tech.Betriebswirtsch.(oS)-Experte",61,96,31,187
2042,15/01/2019,,Hamburg,7131,"Berufe Unternehmensorganisation,-planung",35,57,10,28
2043,15/01/2019,,Hamburg,71314,"Unternehmensorganisation,planung-Experte",35,57,10,28
2044,15/01/2019,,Hamburg,7132,Berufe in der Unternehmensberatung,198,284,5,8
2045,15/01/2019,,Hamburg,71324,Unternehmensberatung - Experte,198,284,5,8
2046,15/01/2019,,Hamburg,7138,"Berufe Unternehmensorga.,strategie (ssT)",15,20,* ,7
2047,15/01/2019,,Hamburg,71384,"Unternehmensorg.,-strategie(ssT)-Experte",15,18,* ,4
2048,15/01/2019,,Hamburg,7139,"Aufsicht,Führung-Unternehmensorg,strateg",457,710,57,207
2049,15/01/2019,,Hamburg,71393,"Aufsicht - Unternehmensorg.,-strategie",315,498,51,186
2050,15/01/2019,,Hamburg,71394,"Führung - Unternehmensorg., -strategie",142,212,6,21
2051,15/01/2019,,Hamburg,714,Büro und Sekretariat,"2,668","4,573",551,"2,276"
2052,15/01/2019,,Hamburg,7140,Büro- und Sekretariatskräfte (o.S.),"2,467","4,217",542,"2,242"
2053,15/01/2019,,Hamburg,71402,"Büro-,Sekretariatskräfte(o.S.)-Fachkraft","2,263","3,895",523,"2,138"
2054,15/01/2019,,Hamburg,71403,"Büro-,Sekretariatskräfte(oS) -Spezialist",204,322,19,104
2055,15/01/2019,,Hamburg,7141,"Fremdsprachensekretäre,-korrespondenten",59,96,4,22
2056,15/01/2019,,Hamburg,71412,"Fremdsprachensekr.,korrespond.-Fachkraft",34,50,- ,7
2057,15/01/2019,,Hamburg,71413,"Fremdsprachensek.,korrespond.-Spezialist",25,46,4,15
2058,15/01/2019,,Hamburg,7142,Dolmetscher/innen und Übersetzer/innen,129,239,* ,5
2059,15/01/2019,,Hamburg,71423,"Dolmetscher, Übersetzer - Spezialist",3,4,- ,- 
2060,15/01/2019,,Hamburg,71424,"Dolmetscher, Übersetzer - Experte",126,235,* ,5
2061,15/01/2019,,Hamburg,7143,"Steno-, Phonotypisten/-typistinnen",4,7,* ,* 
2062,15/01/2019,,Hamburg,71432,"Steno-, Phonotypisten - Fachkraft",4,7,* ,* 
2063,15/01/2019,,Hamburg,7145,"Berufe i.d. Auskunft, Kundeninformation",4,6,* ,* 
2064,15/01/2019,,Hamburg,71452,"Auskunft, Kundeninformation - Fachkraft",4,6,* ,* 
2065,15/01/2019,,Hamburg,7149,Aufsicht - Büro und Sekretariat,3,4,* ,3
2066,15/01/2019,,Hamburg,71493,Aufsicht - Büro und Sekretariat,3,4,* ,3
2067,15/01/2019,,Hamburg,715,Personalwesen und -dienstleistung,407,708,148,575
2068,15/01/2019,,Hamburg,7151,"Berufe Personalentwickl.,-sachbearbeit.",122,219,78,313
2069,15/01/2019,,Hamburg,71512,"Personalentwick.,sachbearbeit.-Fachkraft",42,86,46,194
2070,15/01/2019,,Hamburg,71513,"Personalentwick.,sachbearbeit-Spezialist",32,55,23,87
2071,15/01/2019,,Hamburg,71514,"Personalentwickl.,-sachbearbeit.-Experte",48,78,9,32
2072,15/01/2019,,Hamburg,7152,Berufe in der Personaldienstleistung,250,427,69,257
2073,15/01/2019,,Hamburg,71522,Personaldienstleistung - Fachkraft,58,97,29,86
2074,15/01/2019,,Hamburg,71523,Personaldienstleistung - Spezialist,29,55,13,46
2075,15/01/2019,,Hamburg,71524,Personaldienstleistung - Experte,163,275,27,125
2076,15/01/2019,,Hamburg,7159,"Führung - Personalwesen, -dienstleistung",35,62,* ,5
2077,15/01/2019,,Hamburg,71594,"Führung - Personalwesen, -dienstleistung",35,62,* ,5
2078,15/01/2019,,Hamburg,72,"Finanzdienstl.Rechnungsw.,Steuerberatung",913,"1,619",453,"1,551"
2079,15/01/2019,,Hamburg,721,Versicherungs- u. Finanzdienstleistungen,314,463,161,436
2080,15/01/2019,,Hamburg,7211,Bankkaufleute,95,156,119,258
2081,15/01/2019,,Hamburg,72112,Bankkaufleute - Fachkraft,72,116,116,241
2082,15/01/2019,,Hamburg,72113,Bankkaufleute - Spezialist,23,40,3,17
2083,15/01/2019,,Hamburg,7212,Anlageberater u. sonst. Finanzdienstl.,58,90,5,30
2084,15/01/2019,,Hamburg,72122,"Anlageberater, Finanzdienstl.-Fachkraft",13,21,* ,7
2085,15/01/2019,,Hamburg,72123,"Anlageberater, Finanzdienstl.-Spezialist",24,36,* ,9
2086,15/01/2019,,Hamburg,72124,"Anlageberater, Finanzdienstl.-Experte",21,33,* ,14
2087,15/01/2019,,Hamburg,7213,Versicherungskaufleute,142,193,36,144
2088,15/01/2019,,Hamburg,72132,Versicherungskaufleute - Fachkraft,113,153,33,128
2089,15/01/2019,,Hamburg,72133,Versicherungskaufleute - Spezialist,20,27,- ,* 
2090,15/01/2019,,Hamburg,72134,Versicherungskaufleute - Experte,9,13,3,14
2091,15/01/2019,,Hamburg,7214,Finanzanalysten/innen,11,16,* ,3
2092,15/01/2019,,Hamburg,72144,Finanzanalysten/innen - Experte,11,16,* ,3
2093,15/01/2019,,Hamburg,7219,"Führung-Versicherung-,Finanzdienstleist.",7,7,- ,* 
2094,15/01/2019,,Hamburg,72194,"Führung-Versicherung-,Finanzdienstleist.",7,7,- ,* 
2095,15/01/2019,,Hamburg,722,"Rechnungswesen, Controlling und Revision",520,984,218,876
2096,15/01/2019,,Hamburg,7221,Berufe in der Buchhaltung,342,695,183,729
2097,15/01/2019,,Hamburg,72213,Buchhaltung - Spezialist,324,657,181,702
2098,15/01/2019,,Hamburg,72214,Buchhaltung - Experte,16,30,* ,23
2099,15/01/2019,,Hamburg,7223,Berufe im Controlling,121,201,25,113
2100,15/01/2019,,Hamburg,72233,Controlling - Spezialist,14,26,5,21
2101,15/01/2019,,Hamburg,72234,Controlling - Experte,107,175,20,92
2102,15/01/2019,,Hamburg,7224,Berufe in Wirtschaftsprüfung,8,13,* ,5
2103,15/01/2019,,Hamburg,72244,Wirtschaftsprüfung - Experte,8,13,* ,5
2104,15/01/2019,,Hamburg,7229,"Führung-Rechnungsw.,Controlling,Revision",48,73,* ,12
2105,15/01/2019,,Hamburg,72294,"Führung-Rechnungsw.,Controlling,Revision",48,73,* ,12
2106,15/01/2019,,Hamburg,723,Steuerberatung,79,172,74,239
2107,15/01/2019,,Hamburg,7230,Berufe in der Steuerberatung,79,172,74,239
2108,15/01/2019,,Hamburg,72302,Steuerberatung - Fachkraft,54,133,61,208
2109,15/01/2019,,Hamburg,72303,Steuerberatung - Spezialist,18,24,6,9
2110,15/01/2019,,Hamburg,72304,Steuerberatung - Experte,7,15,7,22
2111,15/01/2019,,Hamburg,73,Berufe in Recht und Verwaltung,636,"1,127",261,"1,009"
2112,15/01/2019,,Hamburg,731,"Rechtsberatung, -sprechung und -ordnung",347,576,125,468
2113,15/01/2019,,Hamburg,7310,"Rechtsberatung, -sprechung,-ordnung(oS)",152,243,16,70
2114,15/01/2019,,Hamburg,73104,"Rechtsberatung,-sprechung (oS) - Experte",152,243,16,70
2115,15/01/2019,,Hamburg,7311,"Assistenz Rechtsanwaltskanzlei,Notariat",75,136,93,320
2116,15/01/2019,,Hamburg,73112,"Assistenz Rechtsanwalt.,Notar.-Fachkraft",74,132,93,320
2117,15/01/2019,,Hamburg,7313,Rechtsanwälte/-anwältinnen,63,114,13,53
2118,15/01/2019,,Hamburg,73134,Rechtsanwälte/-anwältinnen - Experte,63,114,13,53
2119,15/01/2019,,Hamburg,7315,Richter/innen,12,16,- ,- 
2120,15/01/2019,,Hamburg,73154,Richter/innen - Experte,12,16,- ,- 
2121,15/01/2019,,Hamburg,7318,"Rechtsberatung,-sprechung,-ordnung (ssT)",42,64,3,25
2122,15/01/2019,,Hamburg,73183,"Rechtsber.,sprech.,ordn.(ssT)-Spezialist",10,14,- ,9
2123,15/01/2019,,Hamburg,73184,"Rechtsberat.,sprech.,ordn.(ssT)-Experte",32,50,3,16
2124,15/01/2019,,Hamburg,732,Verwaltung,208,402,120,469
2125,15/01/2019,,Hamburg,7320,Berufe i.d. öffentlichen Verwaltung (oS),52,90,70,209
2126,15/01/2019,,Hamburg,73202,Öffentliche Verwaltung(o.S.) - Fachkraft,34,64,51,145
2127,15/01/2019,,Hamburg,73203,Öffentliche Verwaltung (o.S.)-Spezialist,12,18,15,40
2128,15/01/2019,,Hamburg,73204,Öffentliche Verwaltung (o.S.) - Experte,6,8,4,24
2129,15/01/2019,,Hamburg,7321,"Berufe Sozialverwaltung, versicherung",17,37,17,62
2130,15/01/2019,,Hamburg,73212,"Sozialverwaltung,-versicherung-Fachkraft",17,35,17,61
2131,15/01/2019,,Hamburg,7322,"Verwalt. Berufe Sozial-,Gesundheitswesen",131,257,32,181
2132,15/01/2019,,Hamburg,73222,"Verw. Sozial-,Gesundheitswes. -Fachkraft",93,202,28,157
2133,15/01/2019,,Hamburg,73223,"Verw. Sozial-,Gesundheitswes.-Spezialist",38,55,4,24
2134,15/01/2019,,Hamburg,7323,Berufe in der Steuerverwaltung,4,6,- ,3
2135,15/01/2019,,Hamburg,73233,Steuerverwaltung - Spezialist,4,6,- ,3
2136,15/01/2019,,Hamburg,733,Medien-Dokumentations-Informationsdienst,81,149,16,72
2137,15/01/2019,,Hamburg,7331,Berufe im Archivwesen,6,13,* ,* 
2138,15/01/2019,,Hamburg,73314,Archivwesen - Experte,4,5,* ,* 
2139,15/01/2019,,Hamburg,7332,Berufe im Bibliothekswesen,39,79,* ,7
2140,15/01/2019,,Hamburg,73322,Bibliothekswesen - Fachkraft,25,48,- ,3
2141,15/01/2019,,Hamburg,73324,Bibliothekswesen - Experte,14,31,* ,4
2142,15/01/2019,,Hamburg,7333,"Berufe Dokumentations,Informationsdienst",17,25,* ,14
2143,15/01/2019,,Hamburg,73332,"Dokument.-,Informationsdienst-Fachkraft",5,10,* ,8
2144,15/01/2019,,Hamburg,73334,"Dokumentat.-, Informationsdienst-Experte",12,15,- ,5
2145,15/01/2019,,Hamburg,7334,Berufe i.d. medizinischen Dokumentation,19,32,12,49
2146,15/01/2019,,Hamburg,73342,Medizinische Dokumentation - Fachkraft,19,32,12,49
2147,15/01/2019,,Hamburg,81,Medizinische Gesundheitsberufe,"1,354","2,496",795,"2,669"
2148,15/01/2019,,Hamburg,811,Arzt- und Praxishilfe,344,664,277,"1,016"
2149,15/01/2019,,Hamburg,8110,Medizinische Fachangestellte (o.S.),166,356,176,701
2150,15/01/2019,,Hamburg,81102,Medizin. Fachangestellte (oS)-Fachkraft,162,347,176,701
2151,15/01/2019,,Hamburg,81103,Medizin. Fachangestellte (oS)-Spezialist,4,9,- ,- 
2152,15/01/2019,,Hamburg,8111,Zahnmedizinische Fachangestellte,141,246,84,254
2153,15/01/2019,,Hamburg,81112,Zahnmedizin. Fachangestellte - Fachkraft,129,224,78,236
2154,15/01/2019,,Hamburg,81113,Zahnmedizin.Fachangestellte - Spezialist,12,22,6,18
2155,15/01/2019,,Hamburg,8112,Podologen/Podologinnen,8,14,4,10
2156,15/01/2019,,Hamburg,81122,Podologen/Podologinnen - Fachkraft,8,14,4,10
2157,15/01/2019,,Hamburg,8114,Tiermedizinische Fachangestellte,11,18,5,26
2158,15/01/2019,,Hamburg,81142,Tiermedizin. Fachangestellte - Fachkraft,11,18,5,26
2159,15/01/2019,,Hamburg,8118,Medizinische Fachangestellte (s.s.T.),17,29,7,23
2160,15/01/2019,,Hamburg,81182,Medizin. Fachangestellte (ssT)-Fachkraft,13,21,7,18
2161,15/01/2019,,Hamburg,81183,Medizin.Fachangestellte (ssT)-Spezialist,4,8,- ,5
2162,15/01/2019,,Hamburg,812,Medizinisches Laboratorium,39,72,26,92
2163,15/01/2019,,Hamburg,8121,Medizinisch-techn.Berufe im Laboratorium,20,41,13,51
2164,15/01/2019,,Hamburg,81212,Med.-techn. Berufe Laborat. - Fachkraft,14,33,11,47
2165,15/01/2019,,Hamburg,81214,Med.-techn. Berufe Laborat. - Experte,5,6,* ,4
2166,15/01/2019,,Hamburg,8123,Medizinisch-technische Berufe Radiologie,18,28,10,32
2167,15/01/2019,,Hamburg,81232,Med.-tech.Berufe Radiologie - Fachkraft,14,23,10,29
2168,15/01/2019,,Hamburg,81234,Med.-techn. Berufe Radiologie - Experte,4,5,- ,3
2169,15/01/2019,,Hamburg,813,"Gesundh.,Krankenpfl.,Rettungsd.Geburtsh.",197,383,287,767
2170,15/01/2019,,Hamburg,8130,"Berufe Gesundheits-, Krankenpflege (o.S)",123,256,211,489
2171,15/01/2019,,Hamburg,81302,"Gesundheits-,Krankenpflege(oS)-Fachkraft",123,256,211,489
2172,15/01/2019,,Hamburg,8131,Berufe in der Fachkrankenpflege,4,9,12,32
2173,15/01/2019,,Hamburg,81313,Fachkrankenpflege - Spezialist,4,9,12,32
2174,15/01/2019,,Hamburg,8133,Berufe operations-/med.-techn. Assistenz,4,9,16,25
2175,15/01/2019,,Hamburg,81332,Operationstechn. Assistenz - Fachkraft,3,8,16,25
2176,15/01/2019,,Hamburg,8134,Berufe im Rettungsdienst,28,51,24,99
2177,15/01/2019,,Hamburg,81342,Rettungsdienst - Fachkraft,28,51,24,99
2178,15/01/2019,,Hamburg,8135,"Berufe Geburtshilfe, Entbindungspflege",15,25,4,20
2179,15/01/2019,,Hamburg,81353,GeburtshilfeEntbindungspflege-Spezialist,15,25,4,20
2180,15/01/2019,,Hamburg,8139,"Aufsicht,Führung-Krankenpfl.,Rettungsd.",23,32,20,86
2181,15/01/2019,,Hamburg,81393,"Aufsicht-Krankenpfl.,Rettungsd.,Geburtsh",4,5,4,39
2182,15/01/2019,,Hamburg,81394,"Führung-Krankenpfl.,Rettungsd.,Geburtsh.",19,27,16,47
2183,15/01/2019,,Hamburg,814,Human- und Zahnmedizin,268,429,32,150
2184,15/01/2019,,Hamburg,8140,Ärzte/Ärztinnen (o. S.),159,264,17,72
2185,15/01/2019,,Hamburg,81404,Ärzte/Ärztinnen (o.S.) - Experte,159,264,17,72
2186,15/01/2019,,Hamburg,8141,Fachärzte i.d. Kinder- u. Jugendmedizin,4,8,* ,12
2187,15/01/2019,,Hamburg,81414,"Fachärzte Kinder-,Jugendmedizin -Experte",4,8,* ,12
2188,15/01/2019,,Hamburg,8142,Fachärzte/innen in der Inneren Medizin,12,16,4,10
2189,15/01/2019,,Hamburg,81424,Fachärzte Innere Medizin - Experte,12,16,4,10
2190,15/01/2019,,Hamburg,8143,Fachärzte/innen in der Chirurgie,13,20,* ,15
2191,15/01/2019,,Hamburg,81434,Fachärzte in der Chirurgie - Experte,13,20,* ,15
